sample_id,turbidity_ntu,chlorophyll_a_ugL,data_source,band_400nm,band_410nm,band_420nm,band_430nm,band_440nm,band_450nm,band_460nm,band_470nm,band_480nm,band_490nm,band_500nm,band_510nm,band_520nm,band_530nm,band_540nm,band_550nm,band_560nm,band_570nm,band_580nm,band_590nm,band_600nm,band_610nm,band_620nm,band_630nm,band_640nm,band_650nm,band_660nm,band_670nm,band_680nm,band_690nm,band_700nm,band_710nm,band_720nm,band_730nm,band_740nm,band_750nm,band_760nm,band_770nm,band_780nm,band_790nm,band_800nm,band_810nm,band_820nm,band_830nm,band_840nm,band_850nm,band_860nm,band_870nm,band_880nm,band_890nm,band_900nm
WATER_SMP_0061,4.12,8.88,DEMO DATA - BIO-OPTICAL SIMULATION,0.01980207732102203,0.019803648743768918,0.019544221858822552,0.019997753577875168,0.019636832656232978,0.019732657108129034,0.01992043381472656,0.019844151841034614,0.019237564752709522,0.019696266921551422,0.019282834861468225,0.018576204327087065,0.01794859394094657,0.01793600043392442,0.017365034913141904,0.0170051130260662,0.016291685497088444,0.015189765197441538,0.015034278996279822,0.014391234949683205,0.013984802319231252,0.012883128675366085,0.012886652844300229,0.011099051722741126,0.01136201393744486,0.010220969626809963,0.00993617946416443,0.009242763866256713,0.009289663515216533,0.00864099386488132,0.0080962052797988,0.008230138014346255,0.006913072329831165,0.006120813222016242,0.005664932463644826,0.00439812390181371,0.004425935792398544,0.0036818124188120758,0.003472215009901248,0.0032166027944157886,0.0024538820574450003,0.0024033588969571704,0.002797863320117495,0.0024348973993772068,0.0019462399066198708,0.0018520202754721796,0.0015215414835169833,0.0018628822740468856,0.0012560080450972188,0.001258810886244351,0.0014180485427995335
WATER_SMP_0062,5.21,13.32,DEMO DATA - BIO-OPTICAL SIMULATION,0.022099651078208125,0.022956601357211073,0.02215065622665266,0.023180513430030397,0.022619033795734468,0.02265121000189062,0.022100999309306747,0.022423511493750246,0.02208550493011194,0.021996294068624102,0.021860875877724607,0.02185461254905309,0.021236637657557077,0.02081659692906748,0.019890281754367387,0.019396798101404787,0.01959377967366474,0.01818222224034171,0.018208922040664988,0.016914879650000304,0.0162369821877287,0.01578530069669793,0.01505985884482044,0.013852089885745907,0.012976446373959423,0.012303670923976965,0.011732553347591488,0.011408162810274076,0.010910025566304748,0.010972055361303856,0.010956622676166696,0.009850135047515815,0.008761109235057268,0.007074385645351049,0.00577147805484444,0.00593903922414505,0.005225598232996988,0.004625307229049316,0.004430283016056496,0.00395237729150757,0.0039527774443070245,0.0033126807802413435,0.0027619395444467443,0.0030073537067915714,0.0023929267494263813,0.0023856410939313965,0.001874339067129906,0.0016312357495918927,0.0016773322959126385,0.0014977157021509781,0.0014941770617745167
WATER_SMP_0063,2.5,8.74,DEMO DATA - BIO-OPTICAL SIMULATION,0.014192126786310058,0.013823979408910584,0.014320850715755612,0.01473469261187956,0.01441990279234389,0.014411385297287789,0.014718291763340685,0.014104497944316875,0.013707888743484224,0.013931053150673748,0.013598047683453362,0.013173487426331457,0.013088096039721182,0.012924907333309114,0.012373723357451571,0.012033612782572095,0.012020788192449755,0.010884186145765595,0.010561038124546044,0.009800822085144281,0.009166712623035873,0.008708478230230405,0.008205103646966508,0.007928128811714962,0.00801111026426788,0.0066118887894397555,0.0063066185014954675,0.006179995610413705,0.006275353223394026,0.00626123883679252,0.006424608652419998,0.00484449774923883,0.0041306716888423614,0.003931140672572775,0.003780968622419667,0.00253187928219507,0.001774287023988165,0.0025890293088174678,0.002265658865181315,0.0016620882147124058,0.0015078897820712945,0.001343173327765969,0.0015127269980410474,0.001150943527507933,0.0013590580416590575,0.00023815972882128787,0.0007319440223795517,0.0005554714946857406,0.0007296624285823413,0.0005666277885336523,0.0008963428328909083
WATER_SMP_0064,2.32,6.21,DEMO DATA - BIO-OPTICAL SIMULATION,0.01303914326211596,0.013706172769686838,0.013930342380725365,0.014361392715805969,0.01366937058424253,0.013885667242861962,0.013183878162468491,0.012904249041440585,0.01373052990378705,0.013288171833513735,0.013413357463974155,0.012375488360061328,0.012630258282453512,0.01268292583638146,0.011860317583076587,0.011397264448845871,0.010868732773243451,0.009923481409854345,0.01031174459154284,0.009219104499028042,0.009043186835810065,0.007909703422685797,0.007513741066834741,0.007794200887961682,0.006769380327093518,0.00684848221849237,0.005994101479180679,0.005192671813455039,0.005883505502219347,0.00536410050196437,0.005558552028042828,0.004933281258887779,0.003857576818617953,0.003742417268838377,0.003832052916068665,0.002935139876597703,0.0024790781717923655,0.0025801610274072133,0.002110653425865831,0.0019199355291776119,0.0013558649467511534,0.0015949621917955344,0.0016909274496635378,0.0009979265092327691,0.001556490765725814,0.0009930063728249765,0.0006556305418821096,0.0011319056370924481,0.0006656452809122178,0.0009062766184738269,0.0005246176175740219
WATER_SMP_0065,11.59,16.67,DEMO DATA - BIO-OPTICAL SIMULATION,0.03188766550476029,0.03221520527651847,0.03228086771454533,0.03168350281348662,0.03199361552093369,0.032613072760843353,0.032252513278217654,0.03204385964376239,0.031650537767494026,0.03153717020222655,0.03100114276680879,0.031265541079688666,0.03074468422029902,0.03020140357604857,0.02997631968342578,0.029549464809171415,0.029450481267084837,0.027691255153217572,0.02775707854096544,0.026910687725819955,0.025543289044994547,0.02494951671765597,0.023821144341370056,0.02304697787652536,0.02244159369383515,0.021139083493267468,0.020101047562733163,0.018961719140096377,0.01803549307007609,0.01793807620100567,0.01772098920331069,0.015890422084274353,0.014698177827225802,0.013629751444708094,0.012008162013877815,0.010986063698338988,0.01018116116889679,0.009082433275124863,0.008445692403144415,0.008242994515334527,0.00697832836602224,0.0062730956497169975,0.005987703316319577,0.00586162225717467,0.005087828430656864,0.0045502121296224765,0.004281507867219758,0.0033570589450138827,0.0036736854361170673,0.003314700232435997,0.0027791468070182267
WATER_SMP_0066,17.9,18.51,DEMO DATA - BIO-OPTICAL SIMULATION,0.03682655429279111,0.03632807066511682,0.03711568298721562,0.03690194860309051,0.03679801958367919,0.03689924297605634,0.036839771047137856,0.03716295904283386,0.036354603932508,0.036283029671087846,0.03660796729122803,0.03585256297865691,0.03598225091774727,0.035847551739016444,0.03478585777104887,0.03462112003610442,0.03352153956853446,0.03348507019099007,0.03264953669430883,0.032003343365656155,0.030881435741078458,0.029734422863001358,0.029487890655268658,0.027770299197485856,0.027291756334716845,0.026608611010383334,0.025302459064164944,0.024850051121683286,0.023804714052603964,0.022654232836008984,0.022075536855848468,0.020945724253681654,0.019083281030815594,0.01777358251357072,0.01647895025223173,0.014794492291817452,0.014314988772778271,0.01320771418025011,0.011818832348234927,0.011527053195138741,0.010751252955075369,0.009781675067086637,0.008840429284271449,0.008386296120651168,0.007730865972036989,0.006982817772157764,0.006051627282049307,0.005833472624924395,0.005601896993030434,0.004596340572301941,0.004974022663257254
WATER_SMP_0067,5.71,5.49,DEMO DATA - BIO-OPTICAL SIMULATION,0.02326986051906835,0.023597207699116177,0.023509821739537196,0.023863096824499577,0.023314895276912613,0.023668691149992337,0.02345013335600637,0.023711094928866645,0.02380652993029862,0.02348267435316774,0.022299586650752105,0.023286665741117617,0.022366284173786236,0.02158984883687979,0.021358078078212155,0.020797458297523785,0.019927083087564725,0.0195221212128953,0.01857416003367875,0.017892450065609508,0.017035141215174947,0.016015012552273326,0.015675722807523215,0.014984928363830783,0.014138352357722882,0.01341290871044528,0.012484902479295183,0.011538089065218787,0.011380323916996482,0.010214983089195705,0.009781403469182576,0.009038533118545593,0.008805969330119349,0.007912895535178537,0.00701668814376003,0.006548963978052174,0.005411036347189323,0.005286424234992137,0.004693293454094475,0.004568760218281348,0.0038959547695998123,0.00346104600887666,0.0034133328021515577,0.003215288336201442,0.0024784607189580667,0.0024106286680620793,0.0018832084173808928,0.0012433042339093357,0.0018634879951947327,0.0018138199625882892,0.001553340943341563
WATER_SMP_0068,13.5,13.79,DEMO DATA - BIO-OPTICAL SIMULATION,0.0330231759639135,0.03365865426207561,0.03322052696789379,0.034382726661678936,0.03369282735450704,0.034400498688175664,0.0342686442445775,0.033628874376860934,0.03342399374060838,0.03368187141212513,0.03308223625019927,0.033068784131459236,0.03253758418972326,0.031732860846762766,0.031122133541099585,0.03132203461622121,0.030486978269503227,0.029830211409462265,0.029486191841173896,0.02885344691904429,0.02758919845107958,0.026687569049545376,0.026012130636512882,0.024484874640089117,0.02394761607198988,0.02299733348682808,0.021988253024445705,0.02026069846530936,0.019859907133936608,0.01917609406294414,0.018699849290498408,0.017760394642276682,0.01676146383983254,0.014792081887171111,0.01352483309532842,0.012917057185523871,0.011692133344832911,0.011099660429669275,0.009979770391930645,0.008767676944060622,0.007982177555267044,0.007229116078348241,0.007250251748587877,0.00680899341458304,0.006450461477973629,0.005632746454950204,0.005251996417905377,0.004289724294345946,0.0037126254039619114,0.00394355624943932,0.003473887025582241
WATER_SMP_0069,8.08,7.72,DEMO DATA - BIO-OPTICAL SIMULATION,0.027679864118004653,0.02793077931604536,0.02804181288782699,0.028420298540766217,0.028470660390867642,0.028245954058116782,0.028287394562539928,0.02808639868966929,0.027637284109604362,0.0277886784271924,0.026870142813207383,0.027270720466376734,0.02620067333035696,0.026187446258490656,0.02532953428452387,0.025170456515223608,0.02435771586627664,0.02319797283841048,0.023059970343386953,0.021971211513780883,0.021578582484204526,0.020449116097872217,0.01967314351759763,0.018350897147944255,0.017528969667039703,0.01663006569034079,0.016114712126551304,0.015547858357325577,0.014133237271230087,0.01410445719013643,0.012453954182817969,0.011874100859502409,0.010910129369652707,0.009735649816018729,0.00871226982103463,0.0084941881172374,0.007597126081742354,0.007137270265531365,0.006642548428004759,0.005968693206053231,0.005578663088399378,0.004889886854657654,0.004119593270535378,0.004391836866958465,0.003528632383499317,0.00308578105013459,0.0030025190565851484,0.002497950227273992,0.002387082247896927,0.0023788690141022385,0.0021645915521397324
WATER_SMP_0070,3.61,7.19,DEMO DATA - BIO-OPTICAL SIMULATION,0.017814529081840284,0.01807088825239727,0.01864124221069602,0.018534251768645815,0.01903528487458802,0.018751923953948677,0.01868095197632676,0.01781313428393209,0.018300448237651593,0.017845644593459418,0.017434291055611485,0.017335735175258674,0.01720322999255902,0.01665457361644969,0.015778371901141956,0.0157586352826176,0.014799246489954726,0.014475730955637206,0.013710999784197837,0.013104606184777544,0.012751533451750034,0.011550359342619861,0.011782268739783348,0.009990349043949824,0.009704289152909997,0.009365855239468361,0.00886555279556282,0.00822564102769169,0.007963878651044552,0.00789816685248746,0.00738295151398362,0.007305986074515434,0.00638261466901223,0.005611341433178958,0.004394871407886811,0.004144295161982817,0.0036694350175303456,0.003111635322622703,0.0032119614171838605,0.0026602298691748376,0.002759268439606093,0.002004428363248027,0.0026242831839990936,0.0016415973164490849,0.001795686852265371,0.0018030047005269012,0.001244692640724349,0.001535749288144769,0.0007879305190626824,0.001480487929539424,0.0009477624818577805
WATER_SMP_0071,8.08,11.5,DEMO DATA - BIO-OPTICAL SIMULATION,0.027466378182642942,0.02772248367577429,0.02818520269096901,0.02785748545227143,0.027855024210317023,0.02801389121395769,0.027678225835828768,0.02847599944371134,0.027603367668266182,0.027808838966176613,0.027348970602138166,0.02665682414775022,0.026554868502435904,0.026334524916253977,0.025524216395645682,0.025359985670746182,0.024671960570053973,0.023949690872155878,0.022793489014453584,0.021818274729666416,0.021127822241031338,0.02050527769887644,0.019715953201541913,0.01798420922402034,0.017699956635425725,0.016811654713672027,0.01578478369320007,0.01549937265754565,0.014686680269654048,0.014503505815676838,0.01346229151350511,0.012925942181517503,0.012000429241441686,0.010717779607478637,0.00894190770253353,0.008322098955774201,0.007564458236003514,0.007170722355999484,0.006640505625381303,0.005636376993282182,0.005400767145076859,0.004303918398308147,0.004907492395887026,0.003920061742060903,0.003721466412455602,0.0032729620698364542,0.0033991516835311314,0.0019200387363098855,0.002506869970430955,0.002243490002157049,0.0019236187024946336
WATER_SMP_0072,20.71,24.92,DEMO DATA - BIO-OPTICAL SIMULATION,0.03841402032273089,0.03776274713418268,0.038364637504871214,0.03831355781253852,0.03862615647417409,0.038053933523188865,0.038003827466640855,0.03848321086256874,0.03817145660911246,0.03742636888953095,0.03752827900264769,0.03755816826456017,0.03739552009403195,0.03659001198782921,0.035514808101429464,0.03608535376661851,0.03504416955366397,0.03422846778268806,0.03334829452631623,0.03374734833478919,0.0327882592766017,0.03187102075350293,0.03148857140687568,0.030340380784841962,0.029648568509602898,0.02768754168656234,0.02700476032347412,0.025559626254230226,0.02526476723368639,0.024700640691355302,0.024242973164214202,0.022957916328928324,0.02165906807283979,0.020072979262139752,0.01899121334821747,0.01691813392005464,0.01555169301414883,0.014821948309254516,0.013478470330836163,0.013179991942675287,0.01171080100690494,0.010732022454922548,0.00991320080848141,0.009470817729691803,0.008456679229345971,0.007607896471072059,0.007643272014530583,0.00627575862010683,0.0059763689123052645,0.005636847257101347,0.004467610599662063
WATER_SMP_0073,5.88,10.36,DEMO DATA - BIO-OPTICAL SIMULATION,0.023922247068640063,0.023622624350237063,0.0243109713103552,0.02386065334361797,0.024399370966494024,0.02451876810438907,0.024391143334082988,0.02410114362970153,0.02379423915347685,0.023471394622632657,0.02380765034513287,0.022818997474197574,0.02232059891123215,0.02237524015328771,0.02142325280211202,0.02080848240550044,0.020040037140141388,0.019660185999483937,0.019069409932913412,0.018419138040286824,0.017852577486086905,0.016921816823143906,0.015885481308142352,0.015051488905019835,0.014428442361622213,0.013833069302089227,0.012725319823328128,0.011934655546043912,0.011368961085107765,0.01091909936457815,0.011097122723785803,0.010311764517903192,0.009301941844933407,0.008036555772210014,0.007580615692225848,0.006281125592699244,0.0061189278956353815,0.005308057849574211,0.004673799800195677,0.004607685822496412,0.004159265667530466,0.0037807072152313465,0.00336433982935866,0.003022338086491847,0.0034696640894071656,0.0028518642245667965,0.0024791771928891126,0.0020822832934158163,0.002156403939490621,0.0018327648679901589,0.0015245099104284404
WATER_SMP_0074,21.15,21.48,DEMO DATA - BIO-OPTICAL SIMULATION,0.03799775379854222,0.03819600922827564,0.03737226681169989,0.03845943658867278,0.03829036180658115,0.03892110412552107,0.03841914854143539,0.037988170738019786,0.0382206563729898,0.037769526493523456,0.03802782896204406,0.0377279702359064,0.03763313804979008,0.0367617252881734,0.036608533053275015,0.0357325480258709,0.035839136967891816,0.03521277572717481,0.03457538803328518,0.033737596253489384,0.033113350315241326,0.03266442141239369,0.03123568192597588,0.030445072244320855,0.029098340004390506,0.028114350967067138,0.027319668154956282,0.02663246372574567,0.0254532210919882,0.02481741764535674,0.023984078759638143,0.02282625109482388,0.021644136273545778,0.01955810747766207,0.01892445979125695,0.017033560384277707,0.016276235011456756,0.01458807789875374,0.014132358231531207,0.013139899475627794,0.012103812216131734,0.01078578679398988,0.010301417896279834,0.0090618905089741,0.008579367329617551,0.008250301447882578,0.007513930823821723,0.00665893696737476,0.005785942101170676,0.005738858452938258,0.005058647528854841
WATER_SMP_0075,0.74,7.25,DEMO DATA - BIO-OPTICAL SIMULATION,0.0053127019367138935,0.006243169838380862,0.005991514597324687,0.006338657967268592,0.0056153026531375345,0.004941968764205024,0.005913525858529035,0.005834738313335824,0.005139491282470355,0.00523425511120849,0.006217358877254097,0.0051446268105216466,0.0052847457077433435,0.0046845618973657115,0.004054010508350256,0.004420581866234796,0.004174134089091405,0.003910100262297861,0.003768525192852311,0.0036541026476254145,0.0033030466745956285,0.0027456148121838843,0.003052917862575897,0.0021127233778126904,0.0018878063582317907,0.002564923733334203,0.0024166645537308995,0.0023125761169255246,0.0021327381512022065,0.0025981464822510134,0.0028124523851275596,0.002176764579317639,0.0019505064936849144,0.0018434153098325053,0.0016744103861165071,0.0008732421928324032,0.0010821069635740736,0.00018575972992041672,0.0008823820219808871,0.00037731940082795686,0.0006511287665824051,0.00043056647221802733,0.0008520165007169127,0.000149162126963266,0.0005595763333810566,0.0002510737249039462,0.000254551822505255,0.00021717332769044263,0.0001,0.00021703325345397398,0.00018060268187765813
WATER_SMP_0076,11.68,9.92,DEMO DATA - BIO-OPTICAL SIMULATION,0.03206328685298727,0.03217755406879709,0.03251788287566468,0.03264398979531963,0.03209954432818176,0.03267967997004929,0.03202120276579758,0.032462536442720104,0.03232958596982833,0.03137370575823807,0.03172213836165211,0.031242579765352843,0.030784505896769145,0.030985330272758328,0.029890157855247245,0.029288684280314187,0.028936350244291777,0.02844235537625375,0.02745927072868646,0.027061677126851202,0.026029650748281095,0.02432854572967259,0.023892999695315532,0.0229163898105502,0.022228765927067764,0.020270814459990173,0.02080302057689743,0.01926479826841379,0.018366875957398696,0.017976432043104153,0.01753275708601524,0.016080329086664142,0.014905858836735729,0.013422848241732403,0.012200546316055372,0.011100269942495135,0.01010921443252929,0.009341079674002044,0.008386472058049758,0.008059782439936563,0.006912337123435226,0.006853610472079724,0.0062064888865486275,0.0057237304985433834,0.005024966052841482,0.005644587812650103,0.004705581407877341,0.003534319697813634,0.0036197709031644447,0.0030397876604138564,0.002618151281303169
WATER_SMP_0077,6.49,10.66,DEMO DATA - BIO-OPTICAL SIMULATION,0.024571598987030915,0.025267218767002678,0.025060659183447184,0.025642946432208436,0.02569477486620252,0.025806021018675553,0.025085346883977292,0.025378006624588154,0.025264032229633044,0.02471337521842741,0.024346240173261948,0.02472255323529826,0.023909303535132754,0.023573038716605578,0.02261787221586293,0.02192408114692295,0.021490470787326653,0.020945408012725333,0.019939143466082866,0.019491093751205862,0.018188966284937862,0.017533299717761828,0.017223519235160783,0.016342176869553877,0.015174820370567553,0.014125261434427532,0.013315714983519031,0.012853976627788527,0.012705250443238376,0.012433300492226662,0.01151025121967159,0.010515969555576666,0.009894455229615915,0.00847359020839773,0.007607244170603496,0.007386767146015356,0.006603058113442061,0.005851028915723725,0.004921858845847238,0.004905522658651353,0.004734327691635724,0.003909024114330874,0.004064302035988976,0.0037134024256002033,0.003518912536055659,0.0028314138911509938,0.002660186942660109,0.0026747169788958677,0.0021718703088617706,0.0016935777938161562,0.0015332669441827358
WATER_SMP_0078,4.76,10.35,DEMO DATA - BIO-OPTICAL SIMULATION,0.021325861293518704,0.02101863653194765,0.021479787970125692,0.02193037341387461,0.020980730406833473,0.02208977463843264,0.021908940294145484,0.021325778665150105,0.021464543493619773,0.021084824880934275,0.02117859988325598,0.020773049357048066,0.019670129691587254,0.019822696570050397,0.019087735333922388,0.018626683713403355,0.017789121639038678,0.017895704661294403,0.017010248273731092,0.015772443468173372,0.014865649043063523,0.0144041043233287,0.013892760568532466,0.013072580208296321,0.012617665765917491,0.011740398469051314,0.011128406055245158,0.010434210705771515,0.009628921561479889,0.009787945873140204,0.009808661704479051,0.008793507752537058,0.008011558855700197,0.006770580534925951,0.005706989000753058,0.005320405937908792,0.004932472818177334,0.004205492430872068,0.003940012320840337,0.003370525274115537,0.0036585295548804313,0.0029315087722658166,0.0031778165558242126,0.002946217420021342,0.0022307592360789243,0.0017403428236239028,0.001223730847045005,0.001231883067189406,0.0011013298548477922,0.0017816944219150072,0.00127103376564743
WATER_SMP_0079,6.51,7.25,DEMO DATA - BIO-OPTICAL SIMULATION,0.02513646028640579,0.024517479229841984,0.02495181664219338,0.025664928895218153,0.025528946025930133,0.02539602211663666,0.02555691304433584,0.02577259074194698,0.025054489442459492,0.024922988772068833,0.024682128820188127,0.02500391549728347,0.02325781093528654,0.023633715212895912,0.022876438742722494,0.022506101781606353,0.021510038911447555,0.02101351999202442,0.02051697479198592,0.020472496036924557,0.018981816247830918,0.017657965292298183,0.016937249505011128,0.01606617475041432,0.01479394175892088,0.014368562299309637,0.013861905184243534,0.012539945091737028,0.012663102231735657,0.011996182344757042,0.011044182635768708,0.010437141951235518,0.010011582740164364,0.008785880354680198,0.007708048874362328,0.006912011223167972,0.006391133688213231,0.005667833333177427,0.004689611366802862,0.005471201715217909,0.004477294350200623,0.004155095839680511,0.003654377578032779,0.0031167461401392,0.002974712396316504,0.00226978669848463,0.0031759964413990444,0.0018882118358323609,0.001735433803941,0.0017185685287634238,0.0020603336176372934
WATER_SMP_0080,1.23,8.27,DEMO DATA - BIO-OPTICAL SIMULATION,0.008683456095695067,0.00834625452150213,0.00911579316058724,0.008962862878110262,0.008888302718349544,0.008901566539428706,0.009340156339781662,0.0091857819777888,0.008205012782474826,0.008750849647218579,0.008203287711414816,0.008035453823787328,0.007149529768764704,0.007353639144259735,0.006887008325359429,0.00708688417952812,0.006852216415598116,0.005589321275297338,0.005877820326886807,0.005889362587556789,0.00516427445676225,0.005108854144526646,0.004670856228836865,0.0043525668468886725,0.0038698987742416253,0.0033256135321369207,0.0031826234116142608,0.003721638315076176,0.0036833911443501987,0.0038541691606168594,0.003797400905395585,0.003518601261208133,0.003339347906554226,0.002294602438476767,0.0014995237153727088,0.0018049594127083303,0.0013182106798032293,0.0012443911319687945,0.001597686343212521,0.0010030980940775591,0.000999837044438138,0.0004719727485223646,0.0006803146438107345,0.00085697735045141,0.00014213410982568157,0.0006097725652351373,0.000526137860987804,0.0004597782119460548,0.0007146799150874817,0.00046422804400562056,0.0007715159440852615
WATER_SMP_0081,5.07,9.74,DEMO DATA - BIO-OPTICAL SIMULATION,0.02170955673835697,0.02220321359648323,0.022307509205474526,0.022042311747370317,0.022688466492458925,0.023091615662996137,0.022332728994438018,0.022381112567418537,0.022092500786253494,0.02163449765619165,0.021026398356140223,0.021027008560101194,0.02042953849568885,0.02091005976028171,0.01986123859551103,0.019236985936246006,0.019004222873574658,0.017753884344042646,0.017174725720551946,0.016706863787618167,0.01625032562057634,0.0153276803259536,0.014474159580647655,0.013639321582155802,0.01295330969639355,0.012128350098049287,0.01105910688017646,0.010834812737057957,0.010150109399304382,0.010236684451977776,0.00966645620672047,0.009871311567143689,0.008151157990326828,0.00675506517406656,0.006285597246773672,0.005811930456486415,0.005622316780626352,0.0044853687539307425,0.00377555133962489,0.004117479947135919,0.0031103298052677863,0.003073647707338356,0.0028334366213590366,0.0026206742550127058,0.002602142765209924,0.001965517548734473,0.0018835281326859835,0.0017747251575691528,0.001654127624480697,0.0014843572161557209,0.0014458049977113395
WATER_SMP_0082,8.05,10.61,DEMO DATA - BIO-OPTICAL SIMULATION,0.027856952910135017,0.027888519003992734,0.02803708070796524,0.027516613072761743,0.028053326292988297,0.028182585199396353,0.028208315768527836,0.027680371423362382,0.02753372005951153,0.027345161222208276,0.027404973299455352,0.027220146589980804,0.02639209729946724,0.026329289552748502,0.02557523714003422,0.024922224191387062,0.024259560560641085,0.02385554788071671,0.022986766444172888,0.022782935622280596,0.021014551837793907,0.020560633804086924,0.019352861947029055,0.01833508867091453,0.017660431811633133,0.016767842105574797,0.016704036346441704,0.015005602212288797,0.014144292935122321,0.014084028158298125,0.012776390332485938,0.012492340153357087,0.011414187342504031,0.010493271696841016,0.009517038158157427,0.00821668424780618,0.007598873101639258,0.006773119125984749,0.0060769724470156475,0.00596326356720858,0.00498193942291702,0.004770384381096296,0.004162438934199038,0.004225896625611024,0.004233418053856538,0.0029646558416619433,0.002489637324844616,0.002724881094107297,0.0025084113409024325,0.0023334131405020665,0.0019190655223883795
WATER_SMP_0083,19.73,22.05,DEMO DATA - BIO-OPTICAL SIMULATION,0.037392812523532805,0.037699018959042714,0.03800736926901749,0.03718391197264621,0.03770158001987662,0.037882759543591514,0.0375119077564593,0.038235417801876136,0.037412005167553705,0.03743228621701264,0.037406704730214436,0.03680864592259695,0.0361269120731929,0.03619379890953069,0.0362175236728693,0.03533708288992384,0.03465554761838367,0.0345994759627711,0.03357539045029686,0.03281511435482298,0.03224799778486156,0.031612284701592275,0.031218284869791793,0.029820156506992424,0.028928301389153747,0.027369697250143245,0.02612667641270737,0.025476249648331697,0.024749102896264547,0.023790942695971245,0.023309347498892588,0.02236902506398564,0.02091349883831231,0.019391303855606546,0.017853964851861366,0.016316771451670355,0.015161965105522106,0.013893024994996913,0.013781139734539078,0.012288501171653931,0.011300489694067264,0.010218742622566324,0.010554610258074592,0.008576123284216145,0.008041348894532988,0.007613787095438136,0.0070343193524791915,0.006551709459808138,0.00625991603020249,0.005364162295217272,0.004429550396486362
WATER_SMP_0084,4.0,12.74,DEMO DATA - BIO-OPTICAL SIMULATION,0.019143342377487986,0.01945342341272624,0.02008940115150962,0.01912087384858961,0.01993206406879165,0.01961273655839175,0.019750892447400043,0.01936035219459942,0.018978067502984683,0.01924275062319122,0.01894644373809327,0.018720145943992933,0.01804942574434929,0.01744639080449685,0.01668209946626978,0.016872739765261623,0.01618921564718044,0.015170231135011588,0.014664589509040682,0.014026562313920386,0.013042620457616763,0.012550048425216162,0.01175638817000753,0.011273825724153447,0.010485249403640729,0.009558445826477344,0.010088770733109126,0.009500310267154118,0.008790096792039046,0.009104550042064546,0.00893376789525361,0.00852904537106065,0.00694298803617998,0.006465064995028439,0.005094992758303013,0.004213921884340438,0.004355200937517758,0.004138640480313529,0.004188205425796095,0.0027431119363051457,0.0030295515697891617,0.002437289710006073,0.0025575277984235902,0.0016641150731733887,0.001528174737049062,0.0014935818463649008,0.0015856142237414851,0.001220133711695691,0.0014744390318020021,0.0014616388218336733,0.0012217997560187474
WATER_SMP_0085,3.17,7.9,DEMO DATA - BIO-OPTICAL SIMULATION,0.017157851574884305,0.01691992978112693,0.016523223021747198,0.017356834398774452,0.01678868079260231,0.01722535354896374,0.017363007252428786,0.01692071741769542,0.016179898238261586,0.016149208495203245,0.016567715518750872,0.01581686561522656,0.015539716275155664,0.01534517461735754,0.014884318110917517,0.014276752269928044,0.013612324697042667,0.013032011896862695,0.012808586098159398,0.012122982843739938,0.011271648618805542,0.01105757430398024,0.010076347079291132,0.00924555007067506,0.008670690292435933,0.00803047430483414,0.007740883309061069,0.007835501613404053,0.007040630132559755,0.007225109035466188,0.006720145215735002,0.006311154998330526,0.00518726496085084,0.004793738587600144,0.004147619934698934,0.0038749186704132837,0.0034027640460508714,0.002663538351281256,0.0030715002444209084,0.002557583650097073,0.002323631291635705,0.0020505804831191226,0.001705446895574227,0.0017504642292176056,0.0016677980100939115,0.0008554877236703568,0.0010856462627682308,0.0010507005071611682,0.001095112353275127,0.0012775387585454968,0.0005986229046219054
WATER_SMP_0086,4.05,8.74,DEMO DATA - BIO-OPTICAL SIMULATION,0.01922134372795715,0.01935852122246873,0.019380436337159003,0.01958862593966933,0.01995555286670528,0.01939593291413968,0.01978134821294067,0.019033809543982615,0.019215611673011435,0.019071445337136003,0.0194047456640929,0.018497392258645023,0.01754321607771957,0.017175423191072108,0.0173069658512446,0.016956015866872814,0.016317225970352206,0.0156499962673322,0.015311447092164965,0.014137800023773999,0.01388519821021096,0.012430737122191799,0.011945482256764131,0.010970906718941966,0.010733629751686404,0.010129080352348203,0.009574345281490971,0.009104971638346416,0.008540678367013518,0.008573705375514358,0.007854022237403908,0.008097624294958748,0.006750877732465722,0.005813628832287282,0.005687098742839946,0.0042590460401759666,0.0038402590204668925,0.0034663389146054827,0.0034331997407836172,0.003271000245316212,0.0030770022848623877,0.0033639960124669235,0.0016770238022737558,0.002314598457690431,0.001764171133977769,0.001572508353312457,0.0013960495610271513,0.0011580228669491094,0.0017985755877595274,0.0014212035864867101,0.0010624155098581474
